lambda,qEXT,qSCA,qABS,eSQU,eSQUdev,eSQUQ1,eSQUQ3,eSQUavg,eSQUmin,eSQUmax
655.0,0.0053574116000000005,0.0013138414000000006,0.0040435702,26.018178,17.82943,10.96701,40.55992,26.44095,0.25444,89.68371
657.0,0.0048782441,0.0012319578,0.0036462863,24.744997,17.13465,10.21987,38.67298,25.12057,0.17445,82.99757
659.0,0.0044510456,0.0011559344,0.0032951112,23.550503,16.46919,9.54594,36.92752,23.88459,0.11961,76.8809
660.0,0.0042575089,0.0011195405000000002,0.0031379684,22.97148,16.14128,9.2263,36.07779,23.28661,0.10523,73.99424
661.0,0.004077009699999999,0.0010841145999999995,0.0029928951,22.402674,15.81589,8.90136,35.23601,22.69993,0.09978,71.21074
663.0,0.0037460124,0.0010177520000000002,0.0027282604,21.331464,15.19666,8.32769,33.67105,21.59665,0.11251,66.80405
665.0,0.0034510565000000003,0.0009569744000000003,0.0024940821,20.343839,14.61851,7.8092,32.19513,20.58145,0.12566,64.52707
667.0,0.0031878056,0.0009012956000000001,0.00228651,19.433533,14.07957,7.32152,30.83975,19.64751,0.17135,62.21537
669.0,0.0029524086,0.0008502620000000001,0.0021021466,18.594172,13.57749,6.88219,29.58324,18.78795,0.22045,59.83355
670.0,0.0028440759000000005,0.0008263419000000003,0.002017734,18.199197,13.33945,6.6841,28.99162,18.38399,0.16107,58.77115
671.0,0.002741472,0.0008034267999999999,0.0019380452,17.819688,13.10964,6.49086,28.4223,17.99613,0.11441,57.72893
673.0,0.0025520363000000003,0.0007603885000000002,0.0017916478,17.104356,12.67335,6.12145,27.32983,17.26579,0.04963,55.66046
675.0,0.002381529,0.0007207836999999998,0.0016607453,16.442892,12.26597,5.77784,26.34583,16.59115,0.01743,53.61992
680.0,0.0020240643,0.0006346761000000001,0.0013893882,14.99433,11.35882,5.06118,24.12637,15.11524,0.00036,48.81407
690.0,0.0015254412,0.0005052596000000001,0.0010201816,12.79414,9.93774,4.06536,20.78222,12.87551,0.19005,42.90597
700.0,0.0011994249,0.00041291954999999995,0.0007865053500000001,11.194462,8.88492,3.35006,18.33557,11.25335,0.15516,39.86851
710.0,0.00097441419,0.0003448424800000001,0.00062957171,9.9947108,8.09017,2.83731,16.4887,10.04186,0.13831,35.99937
720.0,0.0008055822200000001,0.0002922085,0.0005133737200000001,9.0455595,7.44563,2.4492,15.00596,9.08423,0.05138,32.95946
730.0,0.0006804473700000001,0.00025138088000000006,0.00042906649,8.2985145,6.92028,2.15177,13.84524,8.32919,0.0519,29.39031
