lambda,qEXT,qSCA,qABS,eSQU,eSQUdev,eSQUQ1,eSQUQ3,eSQUavg,eSQUmin,eSQUmax
543.0,0.006874168000000001,0.0005685996000000014,0.006305568399999999,4.200367,2.44264,2.21813,6.09806,4.28593,0.85293,11.7461
545.0,0.006766602900000001,0.0005497957000000012,0.0062168072,4.1579487,2.44957,2.17456,6.04978,4.2419,0.74924,11.80624
547.0,0.006647052099999999,0.0005290511999999992,0.0061180009,4.0995097,2.44012,2.12953,5.97315,4.18139,0.65037,11.80898
549.0,0.0065231251,0.0005075386999999999,0.0060155864,4.0309713,2.41767,2.08402,5.8693,4.1105,0.56095,11.76511
550.0,0.0064626677,0.0004970154000000001,0.0059656523,3.9965411,2.40421,2.0644,5.81269,4.07491,0.52025,11.73569
551.0,0.0064018538,0.00048642180000000104,0.005915431999999999,3.9602829,2.3881,2.04426,5.75459,4.03745,0.48231,11.69612
553.0,0.0062811937,0.0004653347999999998,0.0058158589,3.8839783,2.34904,2.00413,5.62703,3.95859,0.41617,11.59028
555.0,0.0061651213,0.00044489019999999994,0.0057202311,3.8056265,2.30281,1.96831,5.49047,3.87758,0.36631,11.45681
557.0,0.0060572879000000005,0.0004256653000000001,0.0056316226,3.72873,2.25169,1.93751,5.35286,3.79801,0.3367,11.30139
559.0,0.0059609716,0.0004081915999999998,0.00555278,3.656823,2.19831,1.91489,5.21458,3.72348,0.33223,11.13464
560.0,0.0059180499,0.0004002607999999998,0.0055177891,3.6238318,2.17153,1.9057,5.14909,3.68921,0.34083,11.04967
561.0,0.0058790637,0.00039294640000000006,0.0054861173,3.5933454,2.14508,1.89841,5.08318,3.6575,0.35764,10.96455
563.0,0.005814096800000001,0.00038037060000000074,0.0054337262,3.5416144,2.09441,1.89508,4.96872,3.60347,0.40805,10.79947
565.0,0.005768295400000001,0.0003708624000000006,0.005397433,3.5049535,2.04859,1.90284,4.87761,3.56477,0.44391,10.64877
567.0,0.0057436471,0.0003647966999999995,0.0053788504,3.4867173,2.00987,1.92354,4.81295,3.54483,0.489,10.52722
569.0,0.0057419629000000005,0.0003625384000000009,0.0053794245,3.4902826,1.98034,1.96074,4.78115,3.5471,0.5244,10.48315
570.0,0.0057502747,0.00036295040000000004,0.0053873243,3.5013607,1.96968,1.9861,4.77977,3.5577,0.53705,10.47966
571.0,0.005764967199999999,0.0003644546999999991,0.0054005125,3.5192186,1.96211,2.01619,4.78807,3.5752,0.53479,10.49152
573.0,0.0058143763,0.00037093160000000076,0.005443444699999999,3.5773512,1.95719,2.09114,4.83058,3.63304,0.54342,10.5669
575.0,0.0058919701,0.0003823908000000001,0.0055095793,3.668753,1.96746,2.18607,4.92037,3.72476,0.56559,10.72231
577.0,0.005999673100000001,0.000399301700000001,0.0056003714,3.7981125,1.99511,2.30401,5.0613,3.85513,0.60284,10.97632
579.0,0.006139626600000001,0.0004222026000000002,0.0057174240000000005,3.970628,2.0424,2.44736,5.26255,4.02944,0.66225,11.34704
580.0,0.0062224398,0.0004360844999999995,0.0057863553000000005,4.0749783,2.07441,2.53099,5.3872,4.13501,0.7014,11.5821
581.0,0.006314246999999999,0.0004517056999999991,0.0058625413,4.1924034,2.11235,2.62312,5.5286,4.2539,0.74736,11.85301
583.0,0.0065349861,0.0004898398,0.0060451463,4.4788576,2.2127,2.83761,5.88215,4.54419,0.86768,12.53898
585.0,0.0068083114,0.0005380890999999999,0.0062702223,4.843026,2.35068,3.09832,6.3424,4.9136,1.01776,13.44154
587.0,0.007127839499999998,0.000596059799999998,0.0065317797,5.2858569,2.52817,3.40724,6.91377,5.36312,1.11897,15.08047
589.0,0.0074978511,0.0006650173000000001,0.0068328338,5.8194784,2.75332,3.76658,7.60794,5.90514,1.24844,17.28171
590.0,0.0077032801,0.0007040698000000001,0.0069992103,6.1246913,2.88687,3.96405,8.01564,6.2153,1.30732,18.53169
591.0,0.0079231814,0.0007464383999999996,0.007176743,6.4581163,3.03631,4.18189,8.45578,6.55421,1.34341,19.88786
593.0,0.008409161,0.0008420201000000002,0.0075671409,7.2183487,3.38943,4.66546,9.4858,7.32728,1.3779,22.94266
595.0,0.0089614978,0.0009536935999999996,0.008007804200000001,8.1192879,3.82724,5.21788,10.72535,8.2439,1.25348,26.48383
597.0,0.009586075,0.0010836076999999993,0.0085024673,9.182631,4.36655,5.84692,12.20029,9.32627,1.13894,30.55072
599.0,0.010288544,0.0012340866,0.0090544574,10.43253,5.02641,6.55998,13.974,10.59907,1.03471,35.1799
600.0,0.010670539,0.001317789599999999,0.0093527494,11.135506,5.40803,6.95145,14.96964,11.31513,0.98694,37.70942
601.0,0.011073693,0.0014075366000000002,0.0096661564,11.894946,5.82777,7.36628,16.05271,12.08884,0.94153,40.38764
603.0,0.011944541,0.0016062919999999987,0.010338249,13.596561,6.79304,8.27316,18.49265,13.8228,0.85846,46.19755
605.0,0.012900971,0.0018323210000000013,0.01106865,15.562512,7.94469,9.30022,21.31674,15.82669,0.78481,52.60422
607.0,0.013937894,0.0020868469999999993,0.011851047,17.812941,9.30331,10.43717,24.60025,18.1211,0.71898,59.59455
609.0,0.015042945,0.002369744,0.012673201,20.357929,10.88458,11.68164,28.36288,20.71644,0.65971,67.1257
610.0,0.015614516,0.0025212470000000008,0.013093269,21.739584,11.76105,12.33802,30.41279,22.12567,0.63302,71.06104
611.0,0.016193846,0.0026788040000000016,0.013515042,23.190468,12.69432,13.01746,32.59025,23.60567,0.60217,75.08519
613.0,0.01735598,0.003008894,0.014347086,26.27824,14.72286,14.43318,37.29232,26.75592,0.54852,83.30829
615.0,0.018480945,0.0033512029999999988,0.015129742,29.555202,16.93854,15.88862,42.32164,30.0999,0.45442,93.75657
617.0,0.019508857,0.0036933900000000013,0.015815467,32.920617,19.28181,17.31798,47.57238,33.53482,0.27426,105.60397
619.0,0.020401609,0.00402858,0.016373029,36.314255,21.68758,18.70893,52.89015,36.99903,0.3575,117.64701
620.0,0.020777413,0.004187780000000002,0.016589633,37.970875,22.89239,19.35491,55.52607,38.69034,0.49966,124.28487
621.0,0.021095386,0.004338359,0.016757027,39.572569,24.08004,19.96296,58.06766,40.32576,0.65698,130.86455
623.0,0.021529286,0.004604522000000003,0.016924764,42.523079,26.34333,21.00496,62.8682,43.33894,0.83327,143.3426
625.0,0.021658088,0.004810287999999999,0.0168478,44.996675,28.35665,21.7578,67.01546,45.86585,1.10051,154.25085
627.0,0.021461705,0.0049431610000000015,0.016518544,46.854768,30.0125,22.19462,70.20702,47.76486,1.47145,162.93326
629.0,0.02095,0.004997173000000001,0.015952827,48.012836,31.23418,22.28932,72.34703,48.94955,1.38333,168.94055
630.0,0.020586872,0.0049947559999999995,0.015592116,48.32106,31.66961,22.1998,73.01268,49.26546,1.27077,170.89286
631.0,0.020161029,0.004973676,0.015187353,48.452702,31.98708,22.0528,73.40555,49.40116,1.11564,172.1171
633.0,0.01915333,0.004880605999999999,0.014272724,48.219858,32.28036,21.52007,73.41783,49.16611,0.85823,172.53291
635.0,0.017995041,0.004730454,0.013264587,47.408152,32.15939,20.7473,72.56514,48.34014,0.67127,170.49863
637.0,0.016753361,0.004537776000000002,0.012215585,46.138444,31.69293,19.80726,70.95836,47.04665,0.55648,166.43746
639.0,0.01548687,0.004316997999999999,0.011169872,44.537836,30.9595,18.75983,68.82744,45.41547,0.49301,160.80655
640.0,0.014859211,0.004200139,0.010659072,43.65091,30.517,18.21879,67.59736,44.5115,0.48389,157.55586
641.0,0.014241532,0.0040808649999999995,0.010160667,42.724159,30.03608,17.69041,66.32572,43.56692,0.49247,154.05244
643.0,0.013049954,0.0038397034,0.0092102506,40.797,28.99096,16.58484,63.60794,41.60268,0.56491,146.63079
645.0,0.011932689,0.0036012440999999996,0.0083314449,38.834461,27.8802,15.51125,60.77658,39.60247,0.7054,138.87666
647.0,0.010900566,0.003370833,0.007529733,36.89373,26.74677,14.47778,57.95301,37.62456,0.89806,131.01583
649.0,0.0099572843,0.0031518715000000003,0.0068054128000000005,35.013961,25.62185,13.50023,55.17248,35.7088,1.12309,125.64365
650.0,0.0095187304,0.0030473177999999993,0.0064714126,34.105147,25.06954,13.03871,53.82335,34.78256,1.12047,123.04761
651.0,0.0091016764,0.0029462467000000003,0.006155429699999999,33.21992,24.52668,12.58949,52.48307,33.88034,1.07261,120.51846
653.0,0.0083295652,0.002754760899999999,0.005574804300000001,31.525604,23.47472,11.74775,49.94608,32.15337,1.05095,115.62666
655.0,0.0076350921,0.0025774817,0.0050576104,29.937321,22.47384,10.99157,47.56669,30.5343,1.11762,110.944
657.0,0.0070116553,0.0024139997,0.0045976556,28.456135,21.52792,10.28769,45.35296,29.02425,1.25339,106.41148
659.0,0.006452483199999999,0.0022636227999999993,0.0041888604,27.079728,20.63823,9.65003,43.2785,27.62091,1.18761,101.98266
660.0,0.0061979839000000005,0.0021921291000000006,0.0040058548,26.417719,20.20593,9.33884,42.26494,26.94584,1.07719,99.73832
661.0,0.0059597993000000005,0.0021227983000000005,0.003837001,25.770152,19.78025,9.03625,41.28056,26.28542,0.97796,97.46198
663.0,0.0055198274,0.0019930783,0.0035267491,24.551266,18.97359,8.48725,39.42989,25.04226,0.80951,93.02131
665.0,0.0051237534,0.0018743488,0.0032494046,23.426987,18.22326,7.98612,37.73485,23.89549,0.67935,88.75666
667.0,0.0047665603,0.0017655502,0.0030010101,22.389135,17.52522,7.52175,36.16176,22.83673,0.58602,84.70938
669.0,0.0044438186,0.0016657153999999996,0.0027781032,21.430011,16.87542,7.10351,34.69106,21.85809,0.48223,80.90684
670.0,0.0042941335,0.0016188778000000002,0.0026752557,20.977723,16.56734,6.9096,33.99239,21.39653,0.416,79.09847
671.0,0.0041516424,0.0015739608,0.0025776816,20.54248,16.26983,6.71891,33.31458,20.95231,0.36343,77.35204
673.0,0.0038866374,0.0014894933000000003,0.0023971441,19.720098,15.70478,6.36675,32.04843,20.11281,0.29197,74.04216
675.0,0.0036458303,0.0014116125000000002,0.0022342178,18.956982,15.17669,6.03979,30.87548,19.33363,0.25586,70.93584
680.0,0.0031333475,0.0012417336,0.0018916139,17.275445,13.99844,5.33229,28.29529,17.61611,0.23465,63.86919
690.0,0.0023972674,0.0009847722000000001,0.0014124951999999998,14.689175,12.14302,4.2859,24.27034,14.97366,0.05007,54.60355
700.0,0.0019016677,0.0008007890999999999,0.0011008786,12.792884,10.75485,3.54548,21.2814,13.03793,0.08197,50.37966
710.0,0.0015527531,0.0006648764400000001,0.00088787666,11.361973,9.68878,3.01028,19.02407,11.57978,0.18789,49.35659
720.0,0.0012897038,0.0005601587799999999,0.0007295450200000001,10.232659,8.82986,2.60154,17.22369,10.42987,0.16786,47.22716
730.0,0.0010923811,0.00047906014,0.00061332096,9.3446868,8.14232,2.30097,15.7804,9.52577,0.13552,44.38832
740.0,0.00094386034,0.00041567886,0.00052818148,8.6462458,7.59337,2.07135,14.66391,8.81384,0.0981,40.63492
750.0,0.00082668227,0.00036445617,0.0004622261,8.073309,7.13914,1.88474,13.74218,8.22896,0.06965,37.99078
760.0,0.00073293258,0.00032234146000000003,0.00041059112,7.5945792,6.75796,1.72531,12.95524,7.74017,0.03729,36.27693
770.0,0.00065527537,0.00028700471000000003,0.00036827066,7.1845139,6.42898,1.59537,12.28555,7.32167,0.02443,34.4347
780.0,0.00058969456,0.00025715087000000004,0.00033254369,6.8323465,6.14337,1.48171,11.71299,6.96233,0.02426,31.53603
790.0,0.0005336447900000001,0.00023168107000000007,0.00030196372000000003,6.5268101,5.89376,1.39943,11.22155,6.65059,0.02565,28.41573
800.0,0.00048519197,0.00020975383,0.00027543814,6.2592619,5.67507,1.32098,10.78088,6.37767,0.02702,26.32608
810.0,0.0004431266099999999,0.0001907304099999999,0.0002523962,6.0231212,5.48069,1.25536,10.39094,6.13685,0.00952,25.5718
820.0,0.00040638251,0.00017411418000000002,0.00023226833,5.8131783,5.30633,1.20069,10.0452,5.92268,0.01118,24.41246
830.0,0.00037159267,0.00015942932,0.00021216335,5.6244335,5.14709,1.14944,9.73357,5.73002,0.01242,22.86787
840.0,0.00034144735,0.00014648126,0.00019496609,5.4562314,5.00327,1.1093,9.44876,5.55846,0.00568,21.21875
850.0,0.00031541377,0.00013501542000000002,0.00018039835,5.3059188,4.87404,1.07299,9.20238,5.40549,0.00501,20.58859
860.0,0.00029272472,0.00012481219,0.00016791253,5.1706841,4.7578,1.03817,8.96277,5.26816,0.00596,20.35623
870.0,0.00027282376,0.00011569333,0.00015713043,5.048024,4.65122,1.00439,8.75198,5.14348,0.0026,20.1724
880.0,0.00025527217,0.00010750295999999997,0.00014776921000000002,4.9364094,4.55375,0.97666,8.56039,5.02959,0.00604,19.62218
890.0,0.00023959706,0.0001001218,0.00013947526,4.8336384,4.46489,0.94825,8.38509,4.92452,0.00493,19.76212
900.0,0.00022738862,9.351156999999998e-05,0.00013387705,4.7410869,4.38468,0.92557,8.2261,4.82989,0.00448,19.0523
